Index,Price_1,Price_2,Price_3,Price_4,Price_5
17879,1161.5,1103.9,836.0,1241.0,1646.4
17880,1156.5,1104.9,835.0,1237.0,1645.4
17881,1155.5,1105.9,834.0,1236.8,1645.0
17882,1154.5,1102.2,834.0,1240.2,1648.8
17883,1158.8,1106.2,838.0,1240.2,1645.4
17884,1154.8,1102.2,839.0,1241.2,1649.4
17885,1154.2,1101.2,840.0,1237.8,1650.4
17886,1158.0,1100.2,841.0,1236.8,1651.4
17887,1154.3,1099.2,842.0,1236.8,1652.4
17888,1153.4,1098.7,838.4,1235.8,1652.4
17889,1153.0,1097.7,838.4,1234.8,1648.6
17890,1153.0,1097.7,837.4,1233.8,1652.6
17891,1152.0,1102.7,836.4,1232.8,1653.6
17892,1155.3,1103.7,840.1,1236.8,1654.6
17893,1155.5,1104.7,836.1,1237.8,1651.0
17894,1152.0,1103.6,835.1,1238.8,1655.0
17895,1151.0,1103.6,835.3,1238.8,1656.0
17896,1150.0,1104.6,839.0,1239.0,1657.0
17897,1153.0,1104.6,835.2,1235.0,1656.8
17898,1149.0,1104.8,839.2,1234.0,1653.0
17899,1149.1,1101.4,840.2,1234.2,1652.6
17900,1149.1,1105.4,841.2,1233.2,1652.6
17901,1148.1,1101.4,842.2,1233.1,1651.6
17902,1147.1,1100.4,843.2,1233.0,1650.6
17903,1146.1,1099.4,844.2,1233.0,1650.6
17904,1145.1,1098.4,845.2,1232.8,1654.6
17905,1144.1,1097.4,846.2,1232.8,1650.1
17906,1143.8,1096.4,847.2,1232.3,1649.1
17907,1147.8,1095.4,848.2,1232.3,1648.1
17908,1148.8,1095.7,848.8,1235.8,1647.1
17909,1149.8,1095.3,849.8,1236.8,1646.1
17910,1150.8,1099.3,844.8,1237.2,1645.1
17911,1151.8,1095.3,850.5,1238.2,1644.1
17912,1152.8,1094.3,846.9,1238.7,1647.6
17913,1148.9,1094.3,846.9,1239.0,1648.6
17914,1148.8,1098.0,850.4,1240.0,1645.0
17915,1148.8,1098.0,851.4,1241.0,1648.9
17916,1152.3,1094.0,852.4,1237.2,1645.0
17917,1148.4,1093.6,853.4,1241.2,1644.0
17918,1148.4,1097.6,853.5,1240.8,1647.8
17919,1148.0,1098.6,849.5,1236.8,1643.8
17920,1151.8,1099.6,849.5,1236.6,1643.8
17921,1152.8,1099.1,848.5,1236.6,1647.8
17922,1149.0,1095.1,848.5,1235.6,1643.4
17923,1148.4,1094.1,847.5,1234.6,1643.2
17924,1152.4,1093.1,846.5,1234.3,1642.2
17925,1152.3,1092.1,845.5,1233.4,1641.4
17926,1152.3,1092.2,844.8,1232.4,1645.4
17927,1152.6,1096.2,844.8,1236.3,1646.4
17928,1153.6,1092.5,848.7,1236.3,1647.4
17929,1154.6,1096.0,848.7,1237.3,1643.5
17930,1151.1,1092.0,849.7,1238.2,1642.5
17931,1151.1,1096.6,845.9,1238.2,1641.9
17932,1154.5,1096.6,849.9,1239.2,1640.9
17933,1154.5,1097.6,850.0,1240.2,1639.9
17934,1151.0,1097.7,846.4,1241.2,1643.4
17935,1150.0,1093.7,845.4,1242.2,1639.8
17936,1150.0,1097.2,849.1,1242.4,1639.8
17937,1149.0,1097.2,849.2,1242.6,1638.8
17938,1154.0,1098.2,850.2,1243.5,1637.8
17939,1153.4,1098.3,850.4,1243.6,1641.8
17940,1153.6,1094.3,850.4,1243.6,1642.0
17941,1154.6,1094.2,851.4,1240.0,1642.6
17942,1155.6,1097.3,852.4,1240.0,1642.6
17943,1151.8,1097.3,852.5,1243.8,1643.6
17944,1155.8,1098.3,853.4,1243.8,1644.6
17945,1156.8,1099.3,854.4,1244.8,1645.6
17946,1156.2,1100.3,854.4,1245.8,1641.6
17947,1157.2,1101.3,850.9,1246.8,1641.6
17948,1157.3,1102.3,849.9,1247.8,1641.6
17949,1157.8,1103.3,848.9,1248.8,1640.7
17950,1153.8,1103.6,848.2,1249.8,1644.7
17951,1152.8,1104.6,847.2,1250.8,1645.7
17952,1151.8,1099.6,846.2,1251.5,1645.8
17953,1150.8,1098.6,845.2,1247.5,1641.8
17954,1154.3,1103.3,844.2,1248.3,1640.8
17955,1155.0,1100.1,843.7,1248.3,1639.8
17956,1155.5,1100.1,847.5,1252.2,1638.8
17957,1156.5,1099.1,847.5,1253.2,1637.8
17958,1153.5,1098.1,848.5,1249.2,1641.0
17959,1153.5,1097.1,849.5,1248.2,1641.0
17960,1152.5,1096.1,850.5,1252.0,1637.2
17961,1156.3,1095.1,847.4,1248.0,1637.2
17962,1157.3,1094.1,847.3,1247.0,1636.6
17963,1157.4,1093.1,851.3,1246.0,1640.6
17964,1153.4,1092.3,852.3,1249.8,1636.9
17965,1152.4,1096.2,853.3,1249.8,1640.8
17966,1151.4,1097.2,854.3,1250.8,1641.8
17967,1150.4,1093.2,850.8,1251.8,1636.8
17968,1149.4,1092.2,850.6,1252.6,1635.8
17969,1148.4,1091.2,850.5,1253.6,1640.8
17970,1147.4,1090.8,854.4,1253.6,1636.8
17971,1146.4,1089.8,850.5,1250.3,1640.6
17972,1145.4,1088.8,854.5,1249.3,1641.2
17973,1148.6,1087.8,855.5,1248.3,1637.2
17974,1145.4,1090.8,855.8,1247.3,1636.2
17975,1148.8,1091.0,855.8,1250.8,1640.0
17976,1149.0,1087.3,851.8,1250.8,1641.0
17977,1149.0,1087.3,850.8,1247.4,1637.6
17978,1149.8,1090.8,849.8,1247.2,1637.6
17979,1145.8,1091.2,848.8,1247.2,1637.0
17980,1144.8,1087.3,847.8,1246.2,1636.0
17981,1144.9,1087.3,846.8,1245.2,1635.0
17982,1143.9,1086.3,846.8,1244.2,1634.0
17983,1142.9,1085.3,846.8,1243.2,1634.0
17984,1148.9,1085.0,850.4,1242.2,1633.0
17985,1146.4,1084.0,846.5,1241.2,1632.8
17986,1142.4,1083.0,850.0,1240.2,1636.8
17987,1146.2,1082.6,850.0,1243.2,1636.8
17988,1142.8,1081.6,851.0,1243.3,1637.8
17989,1141.8,1080.6,851.4,1239.4,1634.7
17990,1146.8,1080.0,847.4,1238.4,1634.7
17991,1145.7,1079.0,846.4,1237.4,1633.7
17992,1146.7,1082.9,845.4,1241.3,1633.4
17993,1147.7,1083.9,844.4,1237.3,1632.4
17994,1147.7,1084.9,844.8,1236.9,1636.0
17995,1144.6,1085.4,848.0,1240.9,1636.5
17996,1144.6,1081.4,848.0,1237.6,1637.5
17997,1143.6,1080.4,848.5,1237.5,1634.4
17998,1142.6,1084.3,849.5,1236.5,1638.4
17999,1141.6,1085.3,844.5,1236.5,1638.3
18000,1141.5,1081.4,843.5,1239.8,1638.3
18001,1140.5,1084.7,844.6,1236.2,1635.0
18002,1139.5,1080.8,844.1,1236.1,1635.0
18003,1138.5,1084.6,844.1,1235.1,1634.0
18004,1141.8,1085.3,843.1,1234.1,1637.9
18005,1142.8,1081.3,842.1,1233.1,1638.0
18006,1143.8,1085.2,841.1,1232.1,1634.5
18007,1144.8,1085.3,840.1,1236.0,1638.4
18008,1137.8,1086.3,839.1,1232.0,1639.4
18009,1141.2,1081.3,838.1,1235.2,1635.8
18010,1140.2,1080.3,837.1,1235.2,1639.8
18011,1145.2,1079.3,836.1,1231.5,1639.8
18012,1146.2,1078.3,839.2,1235.5,1640.8
18013,1147.2,1077.3,835.2,1236.5,1641.1
18014,1142.0,1076.3,839.1,1232.8,1637.6
18015,1141.4,1075.3,835.2,1232.8,1636.6
18016,1145.2,1074.3,834.2,1231.8,1641.6
18017,1141.2,1073.3,839.2,1234.9,1642.6
18018,1140.2,1072.3,840.2,1235.9,1637.8
18019,1144.0,1071.3,835.0,1235.9,1641.6
18020,1140.0,1070.3,839.0,1232.2,1637.6
18021,1139.0,1069.3,839.0,1236.2,1640.9
18022,1138.0,1068.3,840.0,1236.2,1641.2
18023,1137.0,1067.3,835.0,1236.2,1637.8
18024,1136.0,1066.3,834.0,1237.2,1637.4
18025,1135.4,1065.3,833.0,1233.7,1641.4
18026,1139.4,1064.3,832.0,1237.7,1642.4
18027,1140.4,1064.3,833.7,1233.2,1642.2
18028,1136.2,1064.3,837.6,1232.5,1643.2
18029,1135.3,1064.0,837.7,1236.5,1644.2
18030,1134.3,1063.0,837.7,1236.8,1638.2
18031,1139.3,1066.2,838.7,1232.8,1639.8
18032,1134.2,1066.2,834.9,1232.0,1643.8
18033,1133.8,1067.2,838.9,1235.8,1644.0
18034,1133.8,1063.2,839.9,1232.2,1644.0
18035,1137.0,1062.2,839.8,1231.5,1644.9
18036,1137.0,1061.2,840.8,1234.8,1645.3
18037,1137.4,1060.2,841.8,1235.2,1645.4
18038,1133.5,1059.2,842.2,1231.3,1646.4
18039,1132.6,1058.2,838.3,1234.4,1642.5
18040,1132.6,1057.2,838.3,1235.4,1641.5
18041,1132.3,1056.2,841.6,1235.9,1641.5
18042,1132.0,1056.0,841.6,1231.9,1641.2
18043,1131.4,1059.8,842.6,1235.8,1645.2
18044,1131.4,1060.8,838.8,1236.8,1641.6
18045,1130.4,1060.8,842.5,1237.3,1641.1
18046,1133.8,1061.8,843.5,1238.3,1644.7
18047,1129.8,1062.4,843.5,1238.3,1645.7
18048,1133.6,1063.4,840.2,1234.6,1646.0
18049,1133.7,1063.4,839.2,1238.5,1646.0
18050,1130.1,1064.4,844.2,1239.0,1647.0
18051,1129.1,1058.4,839.2,1239.1,1648.0
18052,1128.1,1057.4,839.0,1240.1,1644.8
18053,1127.1,1056.4,842.6,1235.1,1648.5
18054,1126.1,1055.4,843.6,1241.0,1648.5
18055,1129.6,1054.4,843.6,1241.6,1649.5
18056,1125.7,1053.4,844.0,1237.6,1650.5
18057,1125.7,1052.4,840.0,1241.6,1651.5
18058,1124.7,1051.4,839.9,1237.6,1652.5
18059,1124.2,1050.4,843.9,1237.2,1652.8
18060,1124.2,1049.4,844.0,1236.2,1648.8
18061,1124.2,1048.4,845.0,1235.2,1647.8
18062,1123.8,1054.3,840.0,1239.0,1646.8
18063,1127.1,1050.3,845.0,1239.8,1645.8
18064,1127.1,1049.3,845.4,1239.8,1644.8
18065,1128.1,1053.0,841.4,1240.8,1644.8
18066,1129.0,1053.3,840.7,1237.3,1644.4
18067,1129.4,1049.3,840.6,1241.3,1648.4
18068,1129.4,1048.3,844.4,1241.5,1649.4
18069,1126.3,1047.3,845.4,1238.0,1649.4
18070,1130.3,1051.3,845.4,1242.0,1646.0
18071,1126.8,1047.3,846.4,1242.1,1645.8
18072,1126.8,1046.3,843.3,1238.1,1649.8
18073,1130.8,1049.9,847.1,1238.2,1649.9
18074,1131.8,1050.0,843.1,1238.2,1646.9
18075,1132.8,1051.0,842.6,1237.2,1650.0
18076,1132.6,1046.0,842.6,1236.2,1646.0
18077,1133.6,1047.0,841.6,1235.2,1649.4
18078,1130.0,1046.0,841.5,1234.2,1650.4
18079,1129.6,1045.0,841.5,1237.3,1651.4
18080,1133.6,1044.0,840.5,1233.6,1651.4
18081,1129.6,1043.0,844.5,1233.6,1652.4
18082,1133.0,1043.0,845.5,1236.7,1653.4
18083,1129.0,1046.1,846.5,1233.2,1654.4
18084,1132.7,1046.6,846.9,1236.8,1655.4
18085,1128.7,1042.9,846.9,1237.8,1656.3
18086,1132.5,1046.9,847.9,1237.9,1653.0
18087,1133.5,1047.9,848.9,1234.3,1652.0
18088,1133.5,1048.2,845.4,1238.3,1651.0
18089,1134.5,1048.2,844.4,1234.3,1650.3
18090,1135.5,1044.2,844.4,1234.0,1650.3
18091,1131.6,1043.2,848.3,1238.0,1649.5
18092,1131.6,1043.1,845.1,1239.0,1649.3
18093,1130.6,1042.1,849.0,1240.0,1649.3
18094,1130.4,1042.0,845.0,1241.0,1648.3
18095,1130.4,1045.6,844.0,1236.9,1647.3
18096,1129.4,1045.6,843.4,1236.8,1650.8
18097,1128.4,1046.6,842.4,1235.8,1651.2
18098,1127.8,1047.6,842.3,1239.2,1652.2
18099,1126.8,1043.8,846.0,1239.8,1648.6
18100,1126.8,1043.8,842.2,1239.8,1648.4
18101,1130.6,1042.8,842.2,1240.3,1648.2
18102,1130.6,1046.3,842.1,1240.4,1648.2
18103,1131.6,1046.3,841.1,1240.4,1647.2
18104,1127.8,1047.3,844.7,1241.4,1650.8
18105,1131.8,1048.3,844.8,1242.4,1651.8
18106,1127.7,1044.5,844.8,1243.4,1648.4
18107,1131.7,1048.5,844.8,1243.6,1651.9
18108,1127.6,1049.5,841.5,1243.8,1647.9
18109,1131.6,1050.5,845.5,1244.8,1646.9
18110,1132.0,1046.6,842.2,1245.8,1645.9
18111,1132.0,1050.6,846.2,1242.0,1644.9
18112,1133.0,1051.6,847.2,1241.4,1643.9
18113,1130.0,1052.6,848.2,1240.4,1642.9
18114,1130.0,1048.3,849.2,1239.4,1646.0
18115,1129.1,1048.3,850.2,1238.4,1647.0
18116,1128.1,1047.3,851.2,1237.4,1643.4
18117,1127.1,1047.3,852.2,1237.4,1642.4
18118,1127.0,1046.3,853.2,1236.4,1641.4
18119,1126.0,1045.3,853.2,1235.4,1640.4
18120,1130.0,1044.3,849.6,1234.4,1644.2
18121,1131.0,1043.3,849.6,1233.4,1645.2
18122,1126.6,1047.2,848.6,1232.4,1640.2
18123,1126.1,1043.2,852.0,1235.7,1639.2
18124,1125.5,1042.2,848.0,1236.0,1639.6
18125,1125.5,1041.2,848.5,1236.0,1643.5
18126,1128.5,1040.2,848.4,1237.0,1639.5
18127,1128.5,1040.2,851.8,1238.0,1638.5
18128,1124.9,1039.2,851.8,1239.0,1638.0
18129,1123.9,1043.6,852.5,1240.0,1638.0
18130,1123.3,1043.6,853.4,1241.0,1637.0
18131,1127.3,1044.6,849.4,1237.0,1636.6
18132,1124.1,1045.6,848.8,1236.0,1635.6
18133,1123.1,1046.6,852.4,1235.4,1640.6
18134,1122.1,1047.6,848.6,1239.3,1639.3
18135,1121.1,1044.0,852.2,1239.3,1639.3
18136,1124.8,1044.0,853.2,1240.3,1639.8
18137,1125.0,1043.7,854.2,1241.3,1640.8
18138,1126.0,1042.7,855.2,1237.7,1641.3
18139,1127.0,1047.7,856.2,1237.4,1637.9
18140,1123.4,1048.7,852.6,1237.4,1641.9
18141,1127.4,1047.8,856.5,1236.4,1642.9
18142,1128.4,1043.8,852.8,1235.4,1643.9
18143,1128.2,1042.8,852.8,1234.4,1640.7
18144,1124.2,1041.8,851.8,1238.0,1644.7
18145,1123.2,1040.8,850.8,1234.0,1639.9
18146,1123.6,1039.8,849.8,1234.8,1639.9
18147,1123.6,1038.8,853.5,1234.3,1638.9
18148,1122.6,1037.8,853.5,1233.3,1638.8
18149,1122.5,1037.7,850.4,1232.8,1637.8
18150,1121.5,1041.2,850.4,1236.6,1637.3
18151,1121.5,1037.2,853.8,1232.8,1636.3
18152,1120.5,1036.2,853.8,1236.8,1640.2
18153,1124.4,1035.2,854.8,1232.3,1636.2
18154,1120.4,1034.2,855.8,1236.3,1635.2
18155,1119.4,1038.2,856.8,1236.2,1634.2
18156,1118.4,1039.2,857.8,1236.2,1633.2
18157,1119.2,1039.2,858.8,1236.6,1633.5
18158,1123.2,1040.2,855.2,1236.7,1632.6
18159,1118.4,1041.2,859.2,1232.7,1636.6
18160,1118.2,1042.2,855.7,1236.6,1636.6
18161,1117.2,1043.2,854.8,1237.6,1637.6
18162,1116.2,1044.2,858.8,1234.2,1637.8
18163,1119.7,1045.2,859.8,1234.2,1638.8
18164,1119.7,1046.2,860.0,1233.2,1638.9
18165,1120.7,1046.9,860.0,1232.2,1634.9
18166,1117.5,1047.0,861.0,1231.2,1633.9
18167,1120.8,1047.4,862.0,1230.2,1637.2
18168,1116.8,1043.9,863.0,1230.2,1637.2
18169,1117.5,1047.8,859.0,1230.2,1638.2
18170,1116.5,1044.2,859.0,1229.2,1639.2
18171,1120.0,1044.2,862.3,1228.2,1635.3
18172,1121.0,1043.2,858.3,1227.2,1634.3
18173,1121.2,1042.2,857.3,1230.9,1633.3
18174,1121.9,1041.2,856.3,1227.7,1632.6
18175,1118.5,1040.2,859.4,1227.7,1632.6
18176,1118.4,1039.2,860.0,1226.8,1635.9
18177,1117.4,1038.2,860.2,1225.8,1636.5
18178,1117.4,1037.2,860.3,1229.5,1632.6
18179,1117.1,1036.2,861.2,1225.8,1632.5
18180,1117.1,1035.2,862.2,1229.8,1636.5
18181,1116.6,1034.2,858.3,1230.8,1636.7
18182,1116.4,1033.2,862.3,1225.8,1632.7
18183,1115.4,1032.2,861.6,1224.8,1636.2
18184,1114.4,1031.2,857.6,1223.8,1632.2
18185,1113.5,1030.2,861.2,1224.8,1635.6
18186,1117.5,1029.2,861.3,1228.8,1631.9
18187,1113.6,1028.2,861.3,1229.8,1635.7
18188,1113.6,1027.2,857.6,1225.4,1631.8
18189,1113.1,1026.2,861.2,1224.4,1635.4
18190,1113.0,1025.2,857.4,1224.0,1635.4
18191,1117.0,939.8,856.4,1223.9,1632.0
18192,1117.0,939.8,855.4,1223.9,1631.2
18193,1118.0,939.8,858.8,1222.9,1630.2
18194,1119.0,939.8,858.8,1221.9,1630.0
18195,1119.4,939.8,859.8,1220.9,1634.0
18196,1115.4,939.8,860.2,1220.0,1635.0
18197,1114.4,939.8,861.2,1219.0,1635.6
18198,1113.4,1018.2,861.4,1219.0,1635.6
18199,1117.5,1021.8,862.4,1222.8,1636.6
18200,1113.5,1022.8,862.4,1223.5,1637.6
18201,1113.5,1017.8,859.1,1220.3,1638.6
18202,1116.9,1016.8,859.1,1220.3,1639.6
18203,1117.1,1015.8,858.1,1219.6,1640.6
18204,1113.1,1022.8,857.2,1219.6,1637.0
18205,1112.1,1023.8,861.2,1222.8,1636.0
18206,1111.1,1024.8,860.6,1223.8,1635.5
18207,1111.0,1025.8,861.0,1224.8,1635.5
18208,1110.0,1023.5,857.1,1225.2,1634.5
18209,1109.2,1019.5,861.1,1221.7,1633.5
18210,1112.5,1018.5,857.2,1225.7,1632.5
18211,1109.2,1017.5,861.2,1226.7,1635.6
18212,1112.6,1016.5,857.4,1226.5,1635.8
18213,1108.6,1015.5,856.4,1227.5,1636.8
18214,1107.6,1014.5,856.4,1224.4,1637.0
18215,1106.6,1013.5,855.5,1224.4,1633.2
18216,1106.0,1013.4,859.5,1228.1,1632.2
18217,1105.5,1013.1,859.6,1224.3,1637.2
18218,1104.5,1013.1,860.2,1228.3,1632.2
18219,1103.5,1013.1,860.2,1228.2,1632.2
18220,1103.5,1012.1,857.0,1228.2,1631.3
18221,1102.6,1011.1,861.0,1229.2,1630.8
18222,1101.6,1010.1,861.0,1230.2,1630.8
18223,1101.6,1009.1,861.4,1230.3,1629.8
18224,1104.8,1008.1,861.4,1230.4,1628.8
18225,1105.8,1007.1,862.4,1231.4,1628.4
18226,1100.8,1006.1,863.4,1231.9,1632.4
18227,1099.8,1005.1,864.4,1227.9,1633.4
18228,1098.8,1004.1,865.4,1226.9,1634.0
18229,1100.3,1003.1,866.2,1230.2,1630.3
18230,1099.3,1002.1,866.2,1226.2,1629.8
18231,1099.3,1001.1,866.5,1230.2,1629.8
18232,1098.3,1000.1,867.5,1230.2,1633.0
18233,1097.7,999.1,868.4,1230.5,1629.0
18234,1097.7,998.1,869.4,1226.5,1628.0
18235,1096.7,997.1,869.4,1225.5,1627.0
18236,1099.8,996.1,866.2,1229.8,1631.5
18237,1096.3,995.1,865.2,1229.8,1632.5
18238,1095.3,994.1,864.8,1230.8,1632.8
18239,1095.3,997.4,863.8,1231.8,1629.0
18240,1094.6,993.4,867.6,1232.0,1629.0
18241,1098.3,997.3,867.8,1232.2,1628.0
18242,1099.3,997.5,863.8,1233.2,1627.1
18243,1100.3,998.5,862.8,1228.2,1626.5
18244,1101.3,999.5,861.8,1228.6,1626.2
18245,1097.3,1000.5,865.8,1227.6,1625.2
18246,1101.3,1001.5,866.0,1227.0,1624.2
18247,1102.3,1002.5,866.8,1230.9,1624.2
18248,1102.4,1003.5,862.8,1231.9,1627.9
18249,1099.3,1004.5,861.8,1232.9,1627.9
18250,1099.3,1005.5,860.8,1226.9,1628.7
18251,1098.3,1006.5,859.8,1232.9,1629.7
18252,1097.3,1003.2,858.8,1232.9,1629.7
18253,1096.7,1007.2,862.9,1233.9,1630.7
18254,1100.2,1003.2,863.0,1230.8,1627.2
18255,1096.2,1002.2,859.5,1234.8,1627.2
18256,1095.2,1001.2,859.4,1230.4,1626.5
18257,1094.2,1000.2,859.0,1234.3,1625.5
18258,1093.2,999.2,862.9,1230.3,1629.0
18259,1097.6,998.2,858.9,1229.3,1625.3
18260,1097.6,997.2,858.3,1228.3,1629.3
18261,1098.6,996.2,862.2,1227.3,1625.8
18262,1098.9,995.2,862.2,1227.0,1625.0
18263,1099.9,994.2,863.2,1226.8,1628.6
18264,1100.9,993.8,864.2,1226.8,1629.4
18265,1094.9,997.8,864.8,1225.8,1630.4
18266,1093.9,993.8,865.2,1224.8,1631.4
18267,1100.2,992.8,865.6,1223.8,1632.4
18268,1100.4,991.8,866.4,1222.8,1633.4
18269,1100.4,990.8,866.7,1222.4,1634.4
18270,1096.8,989.8,862.7,1222.4,1635.4
18271,1100.8,988.8,861.7,1221.4,1632.0
18272,1100.0,987.8,866.4,1221.3,1635.3
18273,1100.0,991.6,862.8,1220.3,1636.3
18274,1096.6,991.6,861.8,1225.3,1637.2
18275,1096.1,992.6,860.8,1221.0,1637.2
18276,1095.1,993.6,860.2,1221.0,1638.2
18277,1100.1,989.8,859.2,1220.0,1639.2
18278,1095.4,989.2,858.6,1219.5,1640.2
18279,1094.4,989.2,861.8,1223.5,1641.2
18280,1094.4,989.2,858.7,1224.5,1642.2
18281,1097.4,988.3,857.7,1225.5,1638.7
18282,1098.0,988.3,857.6,1225.1,1642.4
18283,1098.1,987.3,861.4,1221.1,1643.4
18284,1098.1,987.0,857.6,1225.9,1640.3
18285,1098.8,987.0,857.4,1226.9,1644.3
18286,1099.0,986.0,861.4,1227.7,1645.3
18287,1099.0,985.0,861.4,1223.7,1646.3
18288,1100.0,984.6,862.4,1227.2,1647.3
18289,1096.0,984.6,863.4,1227.4,1648.0
18290,1100.0,983.6,860.3,1223.4,1648.4
18291,1095.9,982.6,860.0,1227.4,1645.0
18292,1095.3,982.6,863.2,1228.4,1648.8
18293,1099.1,981.6,864.2,1229.4,1649.8
18294,1099.6,980.6,861.0,1225.9,1650.8
18295,1095.6,979.6,865.0,1224.9,1650.8
18296,1095.2,982.8,865.6,1228.5,1651.7
18297,1099.2,978.8,865.8,1229.5,1647.8
18298,1100.2,977.8,862.4,1224.5,1646.8
18299,1096.5,976.8,866.4,1223.5,1646.0
18300,1100.0,975.8,866.8,1222.5,1645.0
18301,1096.1,974.8,867.0,1221.5,1644.0
18302,1095.1,973.8,867.0,1220.5,1644.0
18303,1094.1,973.3,868.0,1221.5,1643.0
18304,1093.1,977.3,869.0,1221.5,1642.0
18305,1096.5,978.3,870.0,1224.7,1641.0
18306,1096.5,979.3,870.4,1225.7,1644.8
18307,1097.3,975.2,871.2,1226.7,1644.8
18308,1097.5,979.0,867.4,1226.7,1645.8
18309,1093.8,979.0,867.2,1227.7,1646.0
18310,1093.0,980.0,871.2,1228.5,1646.8
18311,1092.0,981.0,867.7,1224.6,1643.3
18312,1091.9,982.0,867.7,1223.6,1642.3
18313,1091.8,978.2,867.0,1222.8,1642.3
18314,1091.8,978.2,867.0,1222.8,1646.3
18315,1090.8,977.2,870.1,1221.8,1642.6
18316,1094.0,976.2,871.1,1225.2,1646.6
18317,1094.2,975.2,872.1,1225.2,1647.6
18318,1090.8,974.2,868.2,1226.2,1648.6
18319,1094.8,974.1,867.2,1227.2,1647.7
18320,1095.8,973.5,867.0,1228.2,1644.0
18321,1096.8,972.7,866.0,1229.2,1644.0
18322,1097.8,976.6,871.0,1225.3,1643.0
18323,1098.0,972.7,872.0,1228.8,1646.3
18324,1098.0,972.6,873.0,1229.3,1642.3
18325,1099.0,971.6,867.8,1229.6,1645.8
18326,1100.0,970.6,871.8,1225.6,1641.8
18327,1101.0,969.6,871.8,1225.4,1640.8
18328,1101.3,968.6,872.0,1224.4,1639.8
18329,1102.1,967.6,872.8,1223.4,1638.8
18330,1098.8,966.6,868.8,1227.3,1637.8
18331,1102.8,965.6,872.5,1223.3,1636.8
18332,1103.0,964.6,869.1,1222.3,1636.9
18333,1103.3,963.6,869.1,1221.3,1636.9
18334,1104.3,967.1,872.5,1225.5,1635.9
18335,1099.3,963.1,872.5,1225.5,1634.9
18336,1098.3,967.8,873.5,1221.7,1634.6
18337,1099.1,967.8,874.5,1225.7,1638.2
18338,1098.5,968.8,869.5,1226.7,1638.2
18339,1102.5,969.8,874.8,1227.7,1635.0
18340,1103.5,969.9,875.8,1228.3,1638.2
18341,1104.5,970.2,876.8,1224.3,1638.2
18342,1103.8,971.2,877.8,1227.8,1639.2
18343,1104.8,967.8,878.2,1228.0,1639.5
18344,1099.8,971.8,878.2,1224.2,1639.5
18345,1105.0,972.8,875.0,1228.2,1640.5
18346,1101.4,973.8,874.0,1229.2,1636.6
18347,1105.4,974.8,874.0,1230.2,1636.6
18348,1106.4,975.5,873.0,1230.5,1635.6
18349,1107.4,976.5,873.0,1227.0,1634.6
18350,1103.3,976.5,872.3,1226.8,1633.6
18351,1103.3,972.5,872.3,1226.4,1633.4
18352,1102.3,972.5,871.3,1230.4,1637.4
18353,1101.3,971.5,874.4,1231.4,1638.4
18354,1100.3,970.5,874.4,1232.4,1639.4
18355,1099.3,969.5,871.4,1233.4,1640.4
18356,1098.3,968.5,870.4,1234.4,1641.4
18357,1097.3,967.5,874.1,1235.4,1641.4
18358,1096.3,970.8,870.1,1235.2,1641.4
18359,1099.3,971.8,869.1,1235.2,1642.4
18360,1100.3,972.8,868.1,1236.2,1639.2
18361,1100.5,972.8,867.1,1237.2,1639.1
18362,1097.0,972.8,866.1,1238.2,1643.1
18363,1096.0,973.8,865.1,1239.2,1643.7
18364,1099.4,974.8,864.1,1240.2,1644.1
18365,1099.4,970.9,864.2,1237.0,1645.1
18366,1100.4,974.9,863.2,1240.7,1646.1
18367,1101.4,970.9,868.2,1240.8,1646.1
18368,1102.4,974.9,867.0,1237.0,1642.3
18369,1103.4,971.0,868.0,1236.4,1646.3
18370,1104.4,970.0,864.1,1235.4,1647.3
18371,1101.0,969.0,864.1,1234.4,1643.8
18372,1101.0,975.0,863.1,1240.4,1643.8
18373,1100.0,976.0,862.2,1235.0,1642.8
18374,1099.0,977.0,866.2,1235.0,1646.3
18375,1102.7,970.4,867.2,1234.4,1646.3
18376,1098.9,969.4,863.2,1238.4,1642.7
18377,1098.8,968.4,862.5,1238.8,1642.7
18378,1102.8,967.4,865.6,1238.8,1646.2
18379,1098.8,966.4,865.9,1239.8,1642.2
18380,1097.8,965.4,861.9,1240.8,1641.2
18381,1096.8,964.4,865.0,1241.8,1645.7
18382,1097.6,963.4,866.0,1241.9,1642.0
18383,1101.6,962.4,861.0,1242.6,1642.0
18384,1102.6,961.4,860.0,1238.6,1645.4
18385,1101.8,965.2,860.9,1237.6,1641.7
18386,1102.8,966.2,860.9,1236.6,1645.0
18387,1103.8,966.2,859.9,1236.6,1646.0
18388,1104.8,967.2,859.7,1235.8,1646.0
18389,1105.8,967.8,863.7,1235.8,1646.4
18390,1106.8,963.9,863.5,1234.8,1642.6
18391,1107.2,962.9,864.3,1238.5,1642.6
18392,1107.6,962.9,860.3,1235.1,1641.7
18393,1107.8,961.9,859.3,1239.0,1641.7
18394,1108.8,960.9,859.0,1235.6,1640.7
18395,1109.8,959.9,858.8,1234.6,1640.2
18396,1103.8,958.9,857.8,1239.6,1644.2
18397,1109.1,957.9,857.5,1234.4,1643.6
18398,1105.4,956.9,861.5,1233.4,1643.8
18399,1105.2,955.9,857.6,1232.4,1644.8
18400,1109.1,954.9,861.6,1235.8,1645.3
18401,1105.1,953.9,862.6,1232.8,1646.3
